gene_id,median_tpm
ENSG00000201644,0.0
ENSG00000138768,32.6595
ENSG00000222644,0.0
ENSG00000229717,0.0
ENSG00000156194,0.0347039
ENSG00000138744,9.8281
ENSG00000198301,9.71268
ENSG00000245928,0.0
ENSG00000138755,0.931666
ENSG00000156219,0.0694253
ENSG00000169245,1.35509
ENSG00000169248,0.0610429
ENSG00000225846,0.0
ENSG00000138750,8.24179
ENSG00000138760,40.6171
ENSG00000189157,0.830172
ENSG00000118804,48.9524
ENSG00000163749,0.513911
ENSG00000249858,0.0
ENSG00000212368,0.0
ENSG00000240426,0.0
ENSG00000199857,0.0
ENSG00000138771,3.99898
ENSG00000249278,0.0
ENSG00000207307,0.0
ENSG00000263445,0.0
ENSG00000283682,0.0
ENSG00000231335,0.0
ENSG00000233860,0.125206
ENSG00000224218,0.0
ENSG00000270244,0.347635
ENSG00000242727,0.0
ENSG00000186212,5.72566
ENSG00000138758,7.78618
ENSG00000234036,0.232735
ENSG00000118816,32.4539
ENSG00000214062,0.0
ENSG00000271676,0.0
ENSG00000201641,0.0
ENSG00000138764,1.54521
ENSG00000270669,0.0
ENSG00000250006,0.0
ENSG00000248831,0.0
ENSG00000249036,0.0
ENSG00000156234,0.588299
ENSG00000221711,0.0
ENSG00000138767,3.96792
ENSG00000169288,10.1265
ENSG00000250214,0.0
ENSG00000248926,0.0
ENSG00000248956,0.0
ENSG00000248640,0.0
ENSG00000248128,0.0
ENSG00000249072,0.157857
ENSG00000138759,0.15542
ENSG00000249565,0.113787
ENSG00000248117,0.0
ENSG00000138772,1.41728
ENSG00000200998,0.0
ENSG00000251442,0.0483446
ENSG00000251019,0.0
ENSG00000239793,0.0
ENSG00000260278,0.0192327
ENSG00000138756,2.38458
ENSG00000266270,0.0
ENSG00000163291,1.65805
ENSG00000242175,0.0
ENSG00000249307,0.0157345
ENSG00000156269,0.0
ENSG00000196475,0.0
ENSG00000250334,0.0302341
ENSG00000249646,0.0
ENSG00000251399,0.0
ENSG00000248408,0.0
ENSG00000251321,0.0
ENSG00000212620,0.0
ENSG00000163297,5.14907
ENSG00000236530,0.0
ENSG00000244002,0.0
ENSG00000248719,0.0
ENSG00000152784,0.151146
ENSG00000138675,0.0
ENSG00000197826,0.0
ENSG00000232327,0.0
ENSG00000152785,0.0073693
ENSG00000138669,0.0284451
ENSG00000251059,0.0
ENSG00000207065,0.0
ENSG00000138670,6.4662
ENSG00000248282,0.0
ENSG00000248448,0.0
ENSG00000252762,0.0
ENSG00000248543,0.0
ENSG00000250826,0.0
ENSG00000202485,0.0
ENSG00000234568,0.0
ENSG00000284516,0.0
ENSG00000273156,0.479577
ENSG00000138668,39.1253
ENSG00000272677,0.573475
ENSG00000250325,0.0
ENSG00000202440,0.0
ENSG00000152795,50.4626
ENSG00000145293,8.9206
ENSG00000249242,6.41799
ENSG00000214988,0.194507
ENSG00000227304,0.0870148
ENSG00000249960,0.0
ENSG00000248113,0.0
ENSG00000231782,0.0
ENSG00000145284,0.648035
ENSG00000270480,0.0
ENSG00000207746,0.0
ENSG00000270842,0.0
ENSG00000138674,28.0422
ENSG00000251022,8.36906
ENSG00000168152,1.75391
ENSG00000189308,2.09383
ENSG00000199530,0.0
ENSG00000251874,0.0
ENSG00000138663,6.49548
ENSG00000145287,1.43106
ENSG00000250057,0.0
ENSG00000250677,0.0
ENSG00000248401,0.0
ENSG00000173085,4.43552
ENSG00000173083,0.232629
ENSG00000274154,0.0
ENSG00000251647,0.0
ENSG00000163312,4.05858
ENSG00000163319,5.89736
ENSG00000163322,0.381851
ENSG00000213608,0.0
ENSG00000239525,0.0
ENSG00000138678,3.256
ENSG00000201633,0.0
ENSG00000249171,0.0
ENSG00000250546,0.0
ENSG00000200108,0.0
ENSG00000214980,0.0
ENSG00000248749,0.0
ENSG00000163623,0.0
ENSG00000258013,0.0
ENSG00000163624,0.299181
ENSG00000163625,2.55981
ENSG00000239466,0.0
ENSG00000251260,0.0
ENSG00000252062,0.0
ENSG00000180769,0.185118
ENSG00000201901,0.0
ENSG00000248725,0.0
ENSG00000138639,1.17493
ENSG00000266421,0.0
ENSG00000273389,0.239984
ENSG00000109339,0.20146
ENSG00000250062,0.0
ENSG00000252757,0.0
ENSG00000266515,0.0
ENSG00000163629,0.510759
ENSG00000145283,0.0624003
ENSG00000243312,0.0
ENSG00000163633,0.347319
ENSG00000250202,0.0
ENSG00000251411,0.536749
ENSG00000172493,10.0932
ENSG00000235043,0.957657
ENSG00000145332,2.92764
ENSG00000248196,0.0904207
ENSG00000248180,0.0990412
ENSG00000250572,0.0
ENSG00000263981,0.0
ENSG00000170509,79.1882
ENSG00000198189,61.5809
ENSG00000240966,0.0
ENSG00000249262,0.0
ENSG00000170502,13.9627
ENSG00000272856,0.0
ENSG00000152583,7.15165
ENSG00000249001,0.0
ENSG00000152591,0.0
ENSG00000152592,0.0
ENSG00000200024,0.0
ENSG00000249973,0.0
ENSG00000029559,0.0
ENSG00000152595,0.0142623
ENSG00000183199,0.181502
ENSG00000118785,7.23512
ENSG00000202000,0.0
ENSG00000118762,5.06137
ENSG00000118777,4.0431
ENSG00000241853,0.0
ENSG00000201707,0.0
ENSG00000221440,0.0
ENSG00000251285,0.0
ENSG00000199326,0.0
ENSG00000163644,2.84678
ENSG00000246375,0.0352123
ENSG00000207480,0.0
ENSG00000138642,1.95875
ENSG00000138646,2.64545
ENSG00000249934,0.0
ENSG00000145337,0.75511
ENSG00000138641,3.24687
ENSG00000249755,0.0941467
ENSG00000252322,0.0
ENSG00000207524,0.0
ENSG00000177432,2.71583
ENSG00000248019,1.56823
ENSG00000138640,7.20267
ENSG00000180346,11.8534
ENSG00000270720,2.232
ENSG00000212226,0.0
ENSG00000185477,0.552299
ENSG00000251095,0.0
ENSG00000145335,0.293484
ENSG00000274238,0.0
ENSG00000277695,0.0
ENSG00000276542,0.0
ENSG00000247775,0.0
ENSG00000138722,1.04041
ENSG00000184305,0.0237845
ENSG00000252087,0.0
ENSG00000251401,0.0
ENSG00000187653,1.14663
ENSG00000248984,0.0
ENSG00000249049,0.0
ENSG00000279013,0.0
ENSG00000249891,0.0
ENSG00000249052,0.0
ENSG00000248817,0.0
ENSG00000280056,0.0
ENSG00000249152,0.0
ENSG00000248511,0.0
ENSG00000152208,0.0
ENSG00000251449,0.0
ENSG00000249239,0.0
ENSG00000248627,0.0
ENSG00000248750,0.0
ENSG00000250908,0.0
ENSG00000252342,0.0
ENSG00000172238,0.0
ENSG00000246541,0.0
ENSG00000250897,0.0
ENSG00000163104,5.13517
ENSG00000163106,0.189446
ENSG00000241103,0.0
ENSG00000163110,11.4972
ENSG00000249951,0.0
ENSG00000249599,0.0
ENSG00000138696,0.247663
ENSG00000182168,0.245926
ENSG00000271474,0.0976406
ENSG00000242936,0.0
ENSG00000163114,0.0
ENSG00000200622,0.0
ENSG00000201744,0.0
ENSG00000250655,0.0
ENSG00000248510,0.0
ENSG00000201640,0.0
ENSG00000236764,0.0
ENSG00000253170,0.0
ENSG00000163116,0.0383313
ENSG00000254044,0.0
ENSG00000251620,0.0
ENSG00000250293,0.0
ENSG00000242697,0.171205
ENSG00000214904,0.0
ENSG00000214559,0.0
ENSG00000138698,6.26837
ENSG00000242318,0.0
ENSG00000168785,0.396923
ENSG00000251523,0.0
ENSG00000260641,0.016719
ENSG00000249764,0.0
ENSG00000227118,0.0
ENSG00000151247,1.70134
ENSG00000249055,0.0
ENSG00000263923,0.0
ENSG00000214886,0.0
ENSG00000252548,0.0
ENSG00000251437,0.0
ENSG00000164024,11.1805
ENSG00000265213,0.0
ENSG00000250496,0.0
ENSG00000272777,1.58158
ENSG00000197894,61.1562
ENSG00000246090,0.711504
ENSG00000198099,542.596
ENSG00000249065,0.0
ENSG00000172955,79.8783
ENSG00000187758,306.119
ENSG00000196616,810.558
ENSG00000248144,273.715
ENSG00000196344,0.0792305
ENSG00000250300,0.0
ENSG00000138813,0.0
ENSG00000145331,2.70492
ENSG00000138823,31.1466
ENSG00000248676,1.13857
ENSG00000248713,0.00752935
ENSG00000070190,0.390363
ENSG00000279913,0.0
ENSG00000109270,7.07444
ENSG00000164031,4.34947
ENSG00000279098,0.0
ENSG00000164032,42.4601
ENSG00000245322,0.104653
ENSG00000250403,0.0
ENSG00000248820,0.0
ENSG00000145358,0.226154
ENSG00000249710,0.0
ENSG00000164035,0.806821
ENSG00000250223,0.0
ENSG00000251219,0.0
ENSG00000251636,0.0
ENSG00000138814,5.15203
ENSG00000273882,0.0
ENSG00000221265,0.0
ENSG00000254531,3.23535
ENSG00000153064,0.118381
ENSG00000199529,0.0
ENSG00000251149,0.0
ENSG00000251309,0.0
ENSG00000138821,5.94754
ENSG00000241144,0.0
ENSG00000248161,0.766928
ENSG00000251572,0.0
ENSG00000260651,0.0518387
ENSG00000109320,7.5659
ENSG00000109323,5.33121
ENSG00000241981,0.0
ENSG00000230069,0.226879
ENSG00000248971,0.135435
ENSG00000224207,0.132655
ENSG00000251288,0.0151023
ENSG00000109332,57.7376
ENSG00000246560,1.17861
ENSG00000252739,0.0
ENSG00000145354,19.5416
ENSG00000164037,0.124466
ENSG00000250651,0.0423957
ENSG00000249283,0.0
ENSG00000164038,12.9454
ENSG00000164039,34.5907
ENSG00000138778,0.0586023
ENSG00000248740,7.90864
ENSG00000251577,0.0572224
ENSG00000250920,0.0
ENSG00000251571,0.0
ENSG00000169836,0.0
ENSG00000252460,0.0
ENSG00000249614,0.0
ENSG00000251170,0.0
ENSG00000168772,0.416278
ENSG00000250670,0.0
ENSG00000245384,0.0
ENSG00000248242,0.0
ENSG00000244470,0.0
ENSG00000248373,0.0
ENSG00000251906,0.0
ENSG00000276992,0.0
ENSG00000251473,0.0
ENSG00000252136,0.0
ENSG00000251259,0.176952
ENSG00000168769,1.37343
ENSG00000251586,0.0
ENSG00000243383,0.0
ENSG00000138777,18.1965
ENSG00000200917,0.0
ENSG00000249264,0.333022
ENSG00000216425,0.0
ENSG00000250922,0.0
ENSG00000250522,0.0
ENSG00000236699,0.0484449
ENSG00000249885,0.0
ENSG00000248778,0.0879738
ENSG00000138785,4.34176
ENSG00000138780,0.847164
ENSG00000251175,0.0
ENSG00000168743,0.928861
ENSG00000250740,0.0
ENSG00000249635,0.0257193
ENSG00000145348,2.25902
ENSG00000164022,13.7863
ENSG00000250298,0.0
ENSG00000249613,0.0
ENSG00000248915,0.0
ENSG00000155011,0.0222564
ENSG00000213522,0.0
ENSG00000251081,0.0
ENSG00000252470,0.0
ENSG00000138801,3.64219
ENSG00000164023,3.20249
ENSG00000245293,0.105309
ENSG00000222691,0.0
ENSG00000155016,2.39818
ENSG00000249604,0.07314
ENSG00000138796,42.8457
ENSG00000138795,0.126034
ENSG00000232021,0.0
ENSG00000239939,0.0
ENSG00000278589,0.0
ENSG00000250485,0.0
ENSG00000234492,0.0477866
ENSG00000109475,243.579
ENSG00000198856,69.0226
ENSG00000206601,0.0
ENSG00000164089,31.6184
ENSG00000249257,0.0
ENSG00000250185,0.0
ENSG00000188517,0.341625
ENSG00000246774,0.0
ENSG00000249465,0.300087
ENSG00000247950,0.220412
ENSG00000138802,17.5655
ENSG00000243227,0.0
ENSG00000207988,0.0
ENSG00000225094,0.111373
ENSG00000249965,0.172754
ENSG00000005059,0.798586
ENSG00000248785,0.0
ENSG00000138794,11.7325
ENSG00000273447,0.544481
ENSG00000123739,10.525
ENSG00000205403,256.365
ENSG00000272795,0.0
ENSG00000109534,8.97381
ENSG00000180245,0.113166
ENSG00000183423,0.240289
ENSG00000249681,0.0
ENSG00000138798,0.0137578
ENSG00000207260,0.0
ENSG00000170522,12.4312
ENSG00000263940,0.0
ENSG00000248200,0.0
ENSG00000166530,0.3053
ENSG00000250594,0.0
ENSG00000212160,0.0
ENSG00000250304,0.00497981
ENSG00000138792,7.64637
ENSG00000251464,0.0
ENSG00000251046,0.0
ENSG00000199894,0.0
ENSG00000250511,0.0278566
ENSG00000250103,0.0
ENSG00000164093,0.0090971
ENSG00000249519,0.0
ENSG00000215961,0.0
ENSG00000251483,0.0
ENSG00000251312,0.0
ENSG00000200963,0.0
ENSG00000241722,0.0
ENSG00000248656,0.0
ENSG00000250855,0.0
ENSG00000248432,0.0
ENSG00000249815,0.0
ENSG00000250556,0.0
ENSG00000250307,0.0
ENSG00000240459,0.0
ENSG00000174749,1.55939
ENSG00000243280,0.0
ENSG00000260526,0.419479
ENSG00000138660,9.39792
ENSG00000272567,0.435298
ENSG00000145365,3.14613
ENSG00000073331,3.25442
ENSG00000251441,0.0189441
ENSG00000248697,0.0
ENSG00000178403,0.0
ENSG00000249509,0.0
ENSG00000248439,0.0
ENSG00000138658,0.683028
ENSG00000250966,0.327088
ENSG00000174720,12.0192
ENSG00000249532,0.0
ENSG00000199169,0.0
ENSG00000199145,0.0
ENSG00000207927,0.0
ENSG00000199102,0.0
ENSG00000284463,0.0
ENSG00000220924,0.0
ENSG00000250046,0.0
ENSG00000248633,0.0
ENSG00000241002,0.0
ENSG00000202536,0.0
ENSG00000241741,0.505313
ENSG00000250500,0.0
ENSG00000145362,0.167704
ENSG00000234841,0.0
ENSG00000251126,0.0
ENSG00000228814,0.0
ENSG00000248152,0.0
ENSG00000249373,0.0
ENSG00000283193,0.0
ENSG00000275810,0.0
ENSG00000196656,0.526296
ENSG00000239279,0.0
ENSG00000206820,0.0
ENSG00000145349,7.29183
ENSG00000250229,0.0
ENSG00000180801,0.988915
ENSG00000249304,0.0
ENSG00000248716,0.0
ENSG00000174607,0.0180297
ENSG00000207931,0.0
ENSG00000250215,0.0
ENSG00000240637,0.0
ENSG00000138653,0.0
ENSG00000251308,0.0
ENSG00000250693,0.0
ENSG00000248488,0.0
ENSG00000250363,0.0
ENSG00000248173,0.0
ENSG00000250442,0.0
ENSG00000249259,0.0
ENSG00000250627,0.0
ENSG00000270394,0.0
ENSG00000250272,0.0
ENSG00000248139,0.0
ENSG00000250791,0.0
ENSG00000213493,0.0262755
ENSG00000201752,0.0
ENSG00000271053,0.0
ENSG00000174599,0.0542289
ENSG00000223605,0.0
ENSG00000224932,0.0
ENSG00000228358,0.0
ENSG00000236922,0.0
ENSG00000237684,0.0
ENSG00000213492,0.0898205
ENSG00000229565,0.0
ENSG00000164100,0.0845368
ENSG00000251463,0.0
ENSG00000269893,69.2031
ENSG00000164099,0.297651
ENSG00000230671,0.0
ENSG00000273716,0.0
ENSG00000154608,0.00856389
ENSG00000260404,5.85058
ENSG00000223225,0.0
ENSG00000248213,0.198109
ENSG00000251155,0.217412
ENSG00000281731,0.0328366
ENSG00000145388,4.47502
ENSG00000150961,17.1734
ENSG00000172403,1.89518
ENSG00000249002,0.0
ENSG00000280551,0.042768
ENSG00000172399,0.106578
ENSG00000178636,0.0122813
ENSG00000145390,3.7188
ENSG00000164096,44.0229
ENSG00000145384,0.0210767
ENSG00000250412,0.692719
ENSG00000201186,0.0
ENSG00000249244,0.128742
ENSG00000283050,2.08262
ENSG00000260091,0.0
ENSG00000223208,0.0
ENSG00000245958,3.3566
ENSG00000250950,0.06702
ENSG00000138735,0.44053
ENSG00000221245,0.0
ENSG00000250772,0.0
ENSG00000250183,0.0
ENSG00000250392,0.0
ENSG00000200553,0.0
ENSG00000253825,0.0
ENSG00000164109,0.226476
ENSG00000250938,0.00982573
ENSG00000250219,0.0
ENSG00000225665,0.0
ENSG00000249409,0.0
ENSG00000138738,0.110206
ENSG00000212359,0.0
ENSG00000251609,0.0
ENSG00000173376,0.0700564
ENSG00000223006,0.0
ENSG00000250344,0.0
ENSG00000271302,0.0
ENSG00000050730,0.0305352
ENSG00000252183,0.0
ENSG00000207148,0.0
ENSG00000186867,0.0
ENSG00000213480,0.0
ENSG00000224062,0.0
ENSG00000164111,75.1919
ENSG00000164112,0.0
ENSG00000226757,0.0
ENSG00000123737,4.08412
ENSG00000145386,1.00498
ENSG00000138686,1.05868
ENSG00000261501,0.0
ENSG00000138741,0.0407468
ENSG00000237868,0.0
ENSG00000241037,0.0
ENSG00000138688,4.19535
ENSG00000164113,0.0
ENSG00000109471,0.0
ENSG00000138684,0.0
ENSG00000227145,0.0
ENSG00000224786,0.0
ENSG00000181004,0.406287
ENSG00000244083,0.0
ENSG00000138685,0.672924
ENSG00000240775,0.0
ENSG00000273007,1.12294
ENSG00000170917,3.15415
ENSG00000145375,0.674656
ENSG00000250322,0.0
ENSG00000164056,6.50362
ENSG00000249125,0.0
ENSG00000251526,0.197354
ENSG00000249464,0.0112518
ENSG00000226655,0.0
ENSG00000228489,0.0
ENSG00000250458,0.0
ENSG00000250484,0.0
ENSG00000249837,0.0
ENSG00000248506,0.0
ENSG00000248565,0.0
ENSG00000261083,0.0333598
ENSG00000151458,2.06836
ENSG00000196159,1.00131
ENSG00000201297,0.0
ENSG00000283550,0.0
ENSG00000250149,0.0
ENSG00000251436,0.0
ENSG00000249555,0.0
ENSG00000251649,0.0
ENSG00000251005,0.0
ENSG00000223620,0.0
ENSG00000199862,0.0
ENSG00000250945,0.0
ENSG00000248491,0.0
ENSG00000248209,0.0
ENSG00000249795,0.0
ENSG00000164066,0.494097
ENSG00000151475,0.0
ENSG00000164070,2.19683
ENSG00000282855,0.357008
ENSG00000244021,0.137375
ENSG00000261668,0.0808614
ENSG00000142731,0.171882
ENSG00000251821,0.0
ENSG00000164073,5.55461
ENSG00000164074,4.61563
ENSG00000138709,10.0156
ENSG00000241651,0.0
ENSG00000248394,0.270477
ENSG00000164040,28.687
ENSG00000251432,1.25848
ENSG00000273077,0.262497
ENSG00000248187,0.0
ENSG00000248802,0.0
ENSG00000280711,0.0
ENSG00000077684,4.30903
ENSG00000151466,0.859866
ENSG00000275647,0.0
ENSG00000281369,0.0
ENSG00000151470,0.982284
ENSG00000251345,0.0
ENSG00000248958,0.0
ENSG00000251195,0.0
ENSG00000250193,0.0
ENSG00000246876,0.0
ENSG00000249618,0.0
ENSG00000234125,0.0
ENSG00000251326,0.0
ENSG00000248877,0.0
ENSG00000249018,0.0
ENSG00000280059,0.0
ENSG00000250503,0.0
ENSG00000250213,0.0
ENSG00000206782,0.0
ENSG00000250102,0.0
ENSG00000248715,0.0
ENSG00000241392,0.0
ENSG00000252014,0.0
ENSG00000249416,0.0
ENSG00000251676,0.0
ENSG00000184139,0.0
ENSG00000251555,0.0
ENSG00000251598,0.0
ENSG00000249463,0.0
ENSG00000251051,0.0
ENSG00000248369,0.0
ENSG00000251398,0.0
ENSG00000249038,0.0
ENSG00000251488,0.0
ENSG00000249513,0.0
ENSG00000250241,0.0
ENSG00000248735,0.0
ENSG00000138650,0.0113476
ENSG00000250191,0.0
ENSG00000251388,0.0
ENSG00000254535,0.0390152
ENSG00000251199,0.0
ENSG00000248191,0.0
ENSG00000251291,0.0
ENSG00000249000,0.0
ENSG00000249847,0.0
ENSG00000251228,0.0
ENSG00000241411,0.0
ENSG00000250144,0.0647415
ENSG00000248434,0.0
ENSG00000248456,0.0
ENSG00000283432,0.0
ENSG00000250834,0.0
ENSG00000248104,0.0
ENSG00000250865,0.0
ENSG00000248330,0.0
ENSG00000207322,0.0
ENSG00000251492,0.0
ENSG00000261166,0.0
ENSG00000251567,0.0
ENSG00000250665,0.0
ENSG00000249311,0.0
ENSG00000279749,0.0
ENSG00000248869,0.0
ENSG00000250341,0.0
ENSG00000250813,0.0
ENSG00000251440,0.0
ENSG00000213448,0.0
ENSG00000189184,0.707955
ENSG00000251632,0.0
ENSG00000250126,0.0
ENSG00000250777,0.0
ENSG00000250034,0.0
ENSG00000248307,0.0
ENSG00000250033,0.0
ENSG00000151012,0.0380229
ENSG00000249091,0.0
ENSG00000248397,0.0
ENSG00000251372,0.0
ENSG00000249381,0.0
ENSG00000248305,0.0
ENSG00000248795,0.0
ENSG00000250977,0.0
ENSG00000250501,0.0
ENSG00000250195,0.0
ENSG00000250577,0.0
ENSG00000151014,4.13473
ENSG00000109381,6.56218
ENSG00000252503,0.0
ENSG00000240723,0.0
ENSG00000179967,2.03638
ENSG00000276396,0.0
ENSG00000265892,0.0
ENSG00000207384,0.0
ENSG00000252362,0.0
ENSG00000206722,0.0
ENSG00000137463,0.13589
ENSG00000109390,26.3507
ENSG00000164134,3.40367
ENSG00000200520,0.0
ENSG00000273247,0.836196
ENSG00000248863,0.0892451
ENSG00000239005,0.0
ENSG00000172007,8.69665
ENSG00000145391,9.55012
ENSG00000249302,0.0
ENSG00000272717,0.31791
ENSG00000261268,0.0
ENSG00000085871,39.2657
ENSG00000201533,0.0
ENSG00000178458,0.221636
ENSG00000196782,1.87261
ENSG00000252233,0.0
ENSG00000250698,0.0
ENSG00000153130,9.41338
ENSG00000196951,0.375134
ENSG00000249754,0.0
ENSG00000241923,0.186463
ENSG00000153132,1.08062
ENSG00000205301,0.0
ENSG00000280262,0.0
ENSG00000179387,5.46051
ENSG00000109424,0.0
ENSG00000242102,0.0
ENSG00000248621,0.0
ENSG00000109436,4.24237
ENSG00000249661,0.091773
ENSG00000207155,0.0
ENSG00000248335,0.0
ENSG00000273472,0.171332
ENSG00000222613,0.0
ENSG00000170153,0.320104
ENSG00000109445,24.9984
ENSG00000248747,0.0
ENSG00000248810,0.893928
ENSG00000250189,0.0
ENSG00000272632,0.153551
ENSG00000250141,0.0
ENSG00000164136,0.665605
ENSG00000109452,0.191723
ENSG00000242134,0.0
ENSG00000250835,0.0
ENSG00000251248,0.0
ENSG00000249806,0.0
ENSG00000250326,0.126419
ENSG00000251300,0.0
ENSG00000170185,5.1297
ENSG00000250969,0.0
ENSG00000200049,0.0
ENSG00000109458,2.15531
ENSG00000265623,0.0
ENSG00000228981,0.35517
ENSG00000243175,0.286696
ENSG00000250540,0.0
ENSG00000153147,7.10526
ENSG00000245112,0.0
ENSG00000236296,0.186764
ENSG00000183090,0.0
ENSG00000246448,0.0534741
ENSG00000250345,0.0
ENSG00000197465,0.105022
ENSG00000249741,0.186615
ENSG00000251600,0.0699192
ENSG00000248828,0.0
ENSG00000250361,0.0
ENSG00000170180,0.0489648
ENSG00000261129,0.0
ENSG00000250504,0.0
ENSG00000248890,1.33042
ENSG00000164161,1.25509
ENSG00000249193,0.0238552
ENSG00000250406,0.0
ENSG00000251452,0.0
ENSG00000164162,2.45216
ENSG00000222594,0.0
ENSG00000164163,13.1799
ENSG00000164164,8.69455
ENSG00000238713,0.0
ENSG00000240992,0.0
ENSG00000272727,0.169775
ENSG00000251333,0.0399465
ENSG00000278943,0.0
ENSG00000248745,0.0
ENSG00000170365,3.45855
ENSG00000250582,0.0
ENSG00000250902,0.0
ENSG00000248686,0.0
ENSG00000151611,5.19534
ENSG00000249245,0.0
ENSG00000248356,0.230542
ENSG00000237136,0.0
ENSG00000151612,0.317808
ENSG00000279481,0.0
ENSG00000251687,0.0
ENSG00000201314,0.0
ENSG00000260303,0.0
ENSG00000251024,0.0
ENSG00000248809,0.0
ENSG00000164167,3.22782
ENSG00000279845,0.248656
ENSG00000250673,0.407551
ENSG00000280250,0.0
ENSG00000251010,0.0
ENSG00000120519,2.17932
ENSG00000278438,0.0
ENSG00000207182,0.0
ENSG00000151615,0.0
ENSG00000137473,0.0
ENSG00000248764,0.0
ENSG00000248346,0.0
ENSG00000260090,0.0
ENSG00000279376,0.0
ENSG00000221369,0.0
ENSG00000241281,0.0
ENSG00000249004,0.0
ENSG00000151617,1.03118
ENSG00000280219,0.0486104
ENSG00000251254,0.0
ENSG00000251688,0.0
ENSG00000251298,0.0
ENSG00000164168,5.91815
ENSG00000164169,3.76134
ENSG00000071205,4.84148
ENSG00000252951,0.0
ENSG00000264274,0.0
ENSG00000240014,0.0
ENSG00000270387,0.0
ENSG00000151623,2.63238
ENSG00000250354,0.0
ENSG00000251418,0.0
ENSG00000201846,0.0
ENSG00000250357,0.0
ENSG00000225176,0.0
ENSG00000279016,0.0
ENSG00000249317,0.0
ENSG00000239168,0.0
ENSG00000249752,0.0
ENSG00000250252,0.0
ENSG00000248210,0.0
ENSG00000234828,0.0
ENSG00000250905,0.0
ENSG00000251482,0.0
ENSG00000202331,0.0
ENSG00000207121,0.0
ENSG00000250704,0.0
ENSG00000170390,0.734786
ENSG00000238721,0.0
ENSG00000198589,3.9184
ENSG00000248521,0.0
ENSG00000249690,0.0146047
ENSG00000181541,0.517069
ENSG00000183432,0.0
ENSG00000252451,0.0
ENSG00000235606,0.0
ENSG00000145425,233.915
ENSG00000201264,0.0
ENSG00000109686,12.5636
ENSG00000208797,0.0
ENSG00000270681,0.209342
ENSG00000249012,0.050206
ENSG00000189099,0.0
ENSG00000250350,0.0
ENSG00000252544,0.0
ENSG00000270265,0.0
ENSG00000251611,0.0
ENSG00000164142,0.328197
ENSG00000253019,0.0
ENSG00000251603,0.0
ENSG00000278978,2.5758
ENSG00000059691,7.86607
ENSG00000251455,0.313169
ENSG00000249184,0.0
ENSG00000249708,0.0
ENSG00000249818,0.0
ENSG00000248991,0.0
ENSG00000251249,0.0
ENSG00000253077,0.0
ENSG00000245954,0.0340924
ENSG00000250706,0.0
ENSG00000251377,0.0
ENSG00000244544,0.0
ENSG00000270302,0.0
ENSG00000270883,0.0
ENSG00000270750,0.233857
ENSG00000109670,4.32039
ENSG00000270751,0.0
ENSG00000264678,0.0
ENSG00000268471,1.52985
ENSG00000243417,0.0474677
ENSG00000240669,0.0
ENSG00000170006,0.473461
ENSG00000248571,0.0
ENSG00000169989,0.0659001
ENSG00000164144,6.61201
ENSG00000250980,0.0
ENSG00000231841,0.250163
ENSG00000137460,0.244148
ENSG00000249022,0.0
ENSG00000109654,3.368
ENSG00000252030,0.0
ENSG00000201786,0.0
ENSG00000213406,0.093041
ENSG00000121211,0.12418
ENSG00000243883,0.0
ENSG00000121210,9.20195
ENSG00000250771,0.0426768
ENSG00000248208,0.0390823
ENSG00000137462,4.38107
ENSG00000145428,0.164642
ENSG00000249309,0.0
ENSG00000145423,0.171521
ENSG00000280241,0.0
ENSG00000197410,0.0390553
ENSG00000278981,0.0
ENSG00000280005,0.0
ENSG00000249200,0.0
ENSG00000250609,0.0
ENSG00000171566,14.8552
ENSG00000200350,0.0
ENSG00000248611,0.038226
ENSG00000171564,7351.9
ENSG00000171560,5497.68
ENSG00000171557,5968.07
ENSG00000121207,1.03686
ENSG00000249074,0.0
ENSG00000249041,0.0
ENSG00000249692,0.0
ENSG00000151962,0.0738014
ENSG00000222582,0.0
ENSG00000252604,0.0
ENSG00000250910,0.00749667
ENSG00000250538,0.0179731
ENSG00000185149,0.0110406
ENSG00000249924,0.0
ENSG00000164114,0.152521
ENSG00000250205,0.0
ENSG00000250398,0.0
ENSG00000271606,0.0
ENSG00000249247,0.0
ENSG00000249770,0.0
ENSG00000248748,0.0
ENSG00000248548,0.0
ENSG00000249127,0.0
ENSG00000249698,0.0
ENSG00000248420,0.0
ENSG00000249386,0.0
ENSG00000251223,0.0111092
ENSG00000248907,0.0
ENSG00000251407,0.0
ENSG00000251244,0.0
ENSG00000164116,1.48713
ENSG00000260244,2.57759
ENSG00000061918,2.82645
ENSG00000256394,0.0152709
ENSG00000151790,174.632
ENSG00000256043,23.1039
ENSG00000249013,0.0
ENSG00000251511,0.0
ENSG00000251283,0.0
ENSG00000249479,0.0
ENSG00000248912,0.0
ENSG00000145431,4.2196
ENSG00000248629,0.0
ENSG00000280284,0.0
ENSG00000278880,0.0
ENSG00000250622,0.0
ENSG00000252350,0.0
ENSG00000252524,0.0
ENSG00000109738,0.292076
ENSG00000199859,0.0
ENSG00000120251,0.0112696
ENSG00000249819,0.0
ENSG00000234111,0.0
ENSG00000249275,0.0
ENSG00000200521,0.0
ENSG00000249627,0.0
ENSG00000279703,0.0
ENSG00000279994,0.0
ENSG00000250475,0.0
ENSG00000279139,0.0
ENSG00000280140,0.0
ENSG00000164125,0.698215
ENSG00000248429,0.0916233
ENSG00000251073,0.0
